name,state,place_type,subtype,favorite,lon,lat
Sublett,ID,camps,NF,FALSE,-112.999,42.329
Summit Creek,ID,camps,NF,FALSE,-113.438,44.271
Summit View,ID,camps,NF,FALSE,-111.296,42.559
Sunny Gulch,ID,camps,NF,FALSE,-114.909,44.176
Swan Falls - Idaho Power,ID,camps,UTIL,FALSE,-116.374,43.234
Swinging Bridge,ID,camps,NF,FALSE,-116.121,44.173
Table Meadows,ID,camps,NF,FALSE,-115.513,45.935
Tablerock,ID,camps,NF,FALSE,-111.589,43.631
Telichpah,ID,camps,NF,FALSE,-115.775,47.295
Ten Mile,ID,camps,NF,FALSE,-115.71,43.898
Teton Canyon,ID,camps,NF,FALSE,-110.919,43.756
Thatcher C/G,ID,camps,NF,FALSE,-115.145,44.368
Thief Valley Reservoir,ID,camps,CP,FALSE,-117.787,45.025
Thompson Flat,ID,camps,NF,FALSE,-113.621,42.329
Thorn Creek Reservoir Dispersed,ID,camps,BLM,FALSE,-114.596,43.193
Three Island Crossing State Park,ID,camps,SP,FALSE,-115.318,42.945
Tie Creek,ID,camps,NF,FALSE,-115.925,44.209
Timber Creek,ID,camps,NF,FALSE,-113.408,44.396
Timber Creek Reservoir -  Upper,ID,camps,NF,FALSE,-113.47,44.577
Tin Can Flat,ID,camps,NF,FALSE,-115.62,47.23
Tin Cup,ID,camps,NF,FALSE,-114.813,44.597
Tincup,ID,camps,NF,FALSE,-111.103,43.005
Tower Rock,ID,camps,BLM,FALSE,-113.904,45.323
Trail Creek,ID,camps,NF,FALSE,-115.875,44.276
Trail Creek,ID,camps,BLM,FALSE,-111.911,43.13
Trail Creek  - Victor,ID,camps,NF,FALSE,-111.037,43.539
Trenner Park - Idaho Power,ID,camps,UTIL,FALSE,-112.873,42.776
Trout Creek,ID,camps,NF,FALSE,-115.556,44.746
Troutdale,ID,camps,NF,FALSE,-115.625,43.716
Turner Flat,ID,camps,NF,FALSE,-115.653,47.237
Twin Bridges Co Park,ID,camps,CP,FALSE,-111.765,43.673
Twin Creek,ID,camps,NF,FALSE,-113.968,45.608
Twin Springs,ID,camps,NF,FALSE,-112.764,42.264
Upper Coffee Pot,ID,camps,NF,FALSE,-111.366,44.491
Upper Obrien,ID,camps,NF,FALSE,-114.698,44.259
Upper Payette Lake,ID,camps,NF,FALSE,-116.027,45.126
Upper Penstemon,ID,camps,NF,FALSE,-114.285,42.194
Wallace Lake,ID,camps,NF,FALSE,-114.005,45.247
Warm Lake,ID,camps,NF,FALSE,-115.657,44.651
Warm River,ID,camps,NF,FALSE,-111.312,44.12
Washington Creek,ID,camps,NF,FALSE,-115.556,46.702
Weitas,ID,camps,NF,FALSE,-115.431,46.635
Wendover,ID,camps,NF,FALSE,-114.784,46.51
West End,ID,camps,NF,FALSE,-111.529,44.372
Whiskey Rock Bay,ID,camps,NF,FALSE,-116.456,48.05
White Sand,ID,camps,NF,FALSE,-114.687,46.507
Whitehouse,ID,camps,NF,FALSE,-114.774,46.507
Wild Goose,ID,camps,NF,FALSE,-115.622,46.136
Wilderness Gateway,ID,camps,NF,FALSE,-115.311,46.338
Wildhorse,ID,camps,NF,FALSE,-114.095,43.823
Wildhorse,ID,camps,NF,FALSE,-115.652,45.655
Williams Lake,ID,camps,BLM,FALSE,-113.981,45.018
Willow Bay City Park,ID,camps,CP,FALSE,-112.839,42.804
Willow Creek,ID,camps,NF,FALSE,-115.754,43.645
Willow Creek,ID,camps,NF,FALSE,-115.143,43.607
Willow Creek - SISCRA,ID,camps,BOR,FALSE,-116.083,44.709
Willow Flat,ID,camps,NF,FALSE,-111.622,42.139
Winchester Lake State Park,ID,camps,SP,FALSE,-116.628,46.235
Wood River,ID,camps,NF,FALSE,-114.459,43.793
Woodhead Park - Hells Canyon National Rec Area,ID,camps,NF,FALSE,-116.921,44.803
Woodhead Park - Idaho Power,ID,camps,UTIL,FALSE,-116.919,44.805
Yellow Pine,ID,camps,NF,FALSE,-115.496,44.955
Yellowjacket Lake,ID,camps,NF,FALSE,-114.55,45.067
Ackley Lake State Park,MT,camps,SP,FALSE,-109.941,46.958
Afterbay - Bighorn Canyon National Rec Area,MT,camps,NP,FALSE,-107.928,45.31
Alta,MT,camps,NF,FALSE,-114.301,45.624
American Legion Park - Wisdom,MT,camps,CP,FALSE,-113.453,45.618
American Legion/Lions Park - Cascade,MT,camps,CP,FALSE,-111.703,47.276
Andy Anderson Park,MT,camps,UTIL,FALSE,-111.856,48.503
Apgar - Glacier National Park,MT,camps,NP,FALSE,-113.977,48.528
Ashley Lake North,MT,camps,NF,FALSE,-114.617,48.214
Aspen,MT,camps,NF,FALSE,-110.769,46.992
Aspen,MT,camps,NF,FALSE,-110.197,45.457
Aspen Grove,MT,camps,NF,FALSE,-112.531,46.979
Avalanche Creek - Glacier National Park,MT,camps,NP,FALSE,-113.819,48.68
Bad Medicine,MT,camps,NF,FALSE,-115.856,48.221
Baker City Campground,MT,camps,CP,FALSE,-104.28,46.366
Bakers Hole,MT,camps,NF,FALSE,-111.101,44.706
Balanced Rock,MT,camps,NF,FALSE,-112.017,45.486
Bannack State Park,MT,camps,SP,FALSE,-112.994,45.161
Barretts Park - USBR,MT,camps,BOR,FALSE,-112.74,45.131
Barron Creek Boating Site,MT,camps,NF,FALSE,-115.291,48.516
Barrys Landing  - Bighorn Canyon National Rec Area,MT,camps,NP,FALSE,-108.216,45.098
Basin,MT,camps,NF,FALSE,-109.391,45.162
Basin Canyon,MT,camps,NF,FALSE,-112.306,46.31
Battle Ridge,MT,camps,NF,FALSE,-110.88,45.881
Bean Lake FAS,MT,camps,SFW,FALSE,-112.428,47.301
Bear Creek,MT,camps,NF,FALSE,-111.555,45.157
Bearpaw Lake FAS,MT,camps,SFW,FALSE,-109.659,48.32
Beaver Creek,MT,camps,NF,FALSE,-113.373,47.924
Beaver Creek,MT,camps,NF,FALSE,-111.374,44.856
Beaver Creek County Park,MT,camps,CP,FALSE,-109.66,48.306
Beaverdam,MT,camps,NF,FALSE,-112.782,45.884
Beavertail Hill State Park,MT,camps,SP,FALSE,-113.574,46.719
Benchmark,MT,camps,NF,FALSE,-112.881,47.486
Big Arm State Park,MT,camps,SP,FALSE,-114.311,47.811
Big Beaver,MT,camps,NF,FALSE,-110.199,45.464
Big Creek,MT,camps,NF,FALSE,-114.162,48.6
Big Eddy,MT,camps,NF,FALSE,-115.923,48.067
Big Larch  Complex,MT,camps,NF,FALSE,-113.494,47.185
Big Nelson  Complex,MT,camps,NF,FALSE,-112.917,47.073
Big Pine FAS,MT,camps,SFW,FALSE,-114.663,46.99
Big Rock FAS,MT,camps,SFW,FALSE,-109.965,45.792
Big Therriault Lake,MT,camps,NF,FALSE,-114.879,48.936
Bighorn FAS,MT,camps,SFW,FALSE,-107.789,45.416
Bitterroot Flat,MT,camps,NF,FALSE,-113.777,46.469
Black Bear,MT,camps,NF,FALSE,-113.921,46.166
Black Sandy State Park,MT,camps,SP,FALSE,-111.887,46.745
Blackwell Flats,MT,camps,COE,FALSE,-115.322,48.369
Blodgett,MT,camps,NF,FALSE,-114.244,46.27
Bone Trail - Fort Peck Lake,MT,camps,COE,FALSE,-107.176,47.69
Bonfield FAS,MT,camps,SFW,FALSE,-105.567,46.632
Boulder City Park,MT,camps,CP,FALSE,-112.118,46.238
Boulder Creek,MT,camps,NF,FALSE,-113.066,45.652
Boulder Forks FAS,MT,camps,SFW,FALSE,-110.109,45.658
Bowman Lake - Glacier National Park,MT,camps,NP,FALSE,-114.203,48.829
Branham Lakes,MT,camps,NF,FALSE,-111.991,45.516
Bratten FAS,MT,camps,SFW,FALSE,-109.633,45.718
Brownes Bridge FAS,MT,camps,SFW,FALSE,-112.693,45.547
Browns Lake FAS,MT,camps,SFW,FALSE,-113.011,46.951
Bruegger Centenial Park,MT,camps,CP,FALSE,-104.513,48.146
Brush Lake State Park,MT,camps,SP,FALSE,-104.113,48.603
Buffalo Jump FAS,MT,camps,SFW,FALSE,-109.797,45.436
Bull River,MT,camps,NF,FALSE,-115.845,48.032
Bull Springs FAS,MT,camps,SFW,FALSE,-109.21,45.278
Bynum Reservoir FAS,MT,camps,SFW,FALSE,-112.405,47.96
Cabin City,MT,camps,NF,FALSE,-115.264,47.376
Cabin Creek,MT,camps,NF,FALSE,-111.344,44.872
Cable Mountain,MT,camps,NF,FALSE,-113.247,46.222
Camp 32,MT,camps,NF,FALSE,-115.19,48.837
Camp Creek,MT,camps,BLM,FALSE,-108.504,47.926
Canyon,MT,camps,NF,FALSE,-110.887,45.183
Canyon Ferry Lake,MT,camps,BOR,FALSE,-111.54,46.358
Captain Clark FAS,MT,camps,SFW,FALSE,-107.722,46.075
Carbella,MT,camps,BLM,FALSE,-110.902,45.211
Cascade,MT,camps,NF,FALSE,-109.449,45.173
Cascade Trailhead,MT,camps,NF,FALSE,-114.827,47.306
Castle Rock FAS,MT,camps,SFW,FALSE,-109.741,45.472
Cave Mountain,MT,camps,NF,FALSE,-112.727,47.891
Charles Waters,MT,camps,NF,FALSE,-114.14,46.576
Cherry Creek,MT,camps,NF,FALSE,-111.264,44.746
Chester City Park,MT,camps,CP,FALSE,-110.97,48.511
Chief Joseph,MT,camps,NF,FALSE,-109.874,45.019
Chief Joseph City Park,MT,camps,CP,FALSE,-109.836,46.435
Chief Looking Glass FAS,MT,camps,SFW,FALSE,-114.054,46.663
Chippy Park,MT,camps,NF,FALSE,-110.189,45.437
Chisholm,MT,camps,NF,FALSE,-110.957,45.473
Choteau City Park,MT,camps,CP,FALSE,-112.18,47.813
Circle Town Park - Circle,MT,camps,CP,FALSE,-105.589,47.411
City Park - Boulder,MT,camps,CP,FALSE,-112.118,46.238
City Park Campground - Bridger,MT,camps,CP,FALSE,-108.911,45.296
Clack Museum Campground,MT,camps,CP,FALSE,-109.711,48.557
Clark Canyon Reservoir,MT,camps,BLM,FALSE,-112.871,44.996
Clark Memorial,MT,camps,NF,FALSE,-115.174,47.632
Clearwater Crossing,MT,camps,SFW,FALSE,-113.38,47.001
Cliff Point,MT,camps,NF,FALSE,-111.562,44.792
Cliff Swallow FAS,MT,camps,SFW,FALSE,-109.632,45.515
Clover Meadows,MT,camps,NF,FALSE,-111.836,45.038
Coal Banks Landing,MT,camps,BLM,FALSE,-110.224,48.037
Cole Ponds FAS,MT,camps,SFW,FALSE,-107.468,48.539
Colter,MT,camps,NF,FALSE,-109.894,45.028
Cooney State Park,MT,camps,SP,FALSE,-109.204,45.442
Copper Creek,MT,camps,NF,FALSE,-113.543,46.066
Copper Creek,MT,camps,NF,FALSE,-112.619,47.078
Copper King,MT,camps,NF,FALSE,-115.191,47.617
Corricks River Bend FAS,MT,camps,SFW,FALSE,-113.538,46.951
Cottonwood,MT,camps,NF,FALSE,-111.977,44.974
Cow Creek,MT,camps,NF,FALSE,-106.246,45.311
Cowbelles Corral,MT,camps,CP,FALSE,-108.532,46.44
Craig FAS,MT,camps,SFW,FALSE,-111.963,47.073
Crazy Creek,MT,camps,NF,FALSE,-114.068,45.81
Cromwell Dixon,MT,camps,NF,FALSE,-112.316,46.556
Crooked Creek- Lake Fort Peck,MT,camps,COE,FALSE,-107.937,47.432
Crystal Lake,MT,camps,NF,FALSE,-109.511,46.794
Dailey Lake - FAS,MT,camps,SFW,FALSE,-110.813,45.26
Daisy Dean Camp,MT,camps,NF,FALSE,-110.355,46.623
Dalles,MT,camps,NF,FALSE,-113.71,46.557
Deadmans Basin - FAS,MT,camps,SFW,FALSE,-109.429,46.328
Dearborn FAS,MT,camps,SFW,FALSE,-111.908,47.126
Deepdale FAS,MT,camps,SFW,FALSE,-111.497,46.275
Delmoe Lake,MT,camps,NF,FALSE,-112.356,45.987
Departure Point,MT,camps,BLM,FALSE,-111.939,46.957
Devil Creek,MT,camps,NF,FALSE,-113.464,48.252
Devils Corkscrew,MT,camps,NF,FALSE,-113.696,48.11
Devils Creek- Lake Fort Peck,MT,camps,COE,FALSE,-107.652,47.618
Devils Elbow,MT,camps,BLM,FALSE,-116.031,47.771
Diamond Lake,MT,camps,NF,FALSE,-115.174,47.149
Dickie Bridge,MT,camps,BLM,FALSE,-113.069,45.849
Dinner Station,MT,camps,NF,FALSE,-112.903,45.429
Divide Bridge,MT,camps,BLM,FALSE,-112.783,45.757
Doris Creek,MT,camps,NF,FALSE,-113.981,48.305
Dorr Skeels,MT,camps,NF,FALSE,-115.853,48.268
Downstream - Fort Peck Lake,MT,camps,COE,FALSE,-106.429,48.008
Drummond City Park,MT,camps,CP,FALSE,-113.151,46.661
Dry Wolf,MT,camps,NF,FALSE,-110.519,46.979
Duck Creek - Lake Fort Peck,MT,camps,COE,FALSE,-106.552,47.978
Dunn Creek Flats,MT,camps,COE,FALSE,-115.309,48.399
Eagle Creek,MT,camps,NF,FALSE,-110.679,45.046
Earl Tennant,MT,camps,NF,FALSE,-114.434,46.775
East Boulder,MT,camps,NF,FALSE,-110.149,45.535
East Creek,MT,camps,NF,FALSE,-112.661,44.564
East Fork,MT,camps,NF,FALSE,-113.385,46.134
East Rosebud Lake,MT,camps,NF,FALSE,-109.633,45.2
Ekalaka Park,MT,camps,NF,FALSE,-104.513,45.799
Emerald Lake,MT,camps,NF,FALSE,-109.701,45.254
Emery Bay,MT,camps,NF,FALSE,-113.949,48.334
Ennis FAS,MT,camps,SFW,FALSE,-111.724,45.345
Eureka Reservoir FAS,MT,camps,SFW,FALSE,-112.314,47.877
Fairfield City Park,MT,camps,CP,FALSE,-111.979,47.615
Fairweather FAS,MT,camps,SFW,FALSE,-111.422,46.034
Fairy Lake,MT,camps,NF,FALSE,-110.961,45.906
Fallon Bridge FAS,MT,camps,SFW,FALSE,-105.114,46.857
Falls Creek,MT,camps,NF,FALSE,-110.218,45.49
Far West FAS,MT,camps,SFW,FALSE,-106.485,46.28
Finley Point State Park,MT,camps,SP,FALSE,-114.084,47.754
Firemans Point FAS,MT,camps,SFW,FALSE,-109.29,45.623
Fish Creek - Glacier National Park,MT,camps,NP,FALSE,-113.986,48.548
Fishtrap Creek - Foolhen Mt - FAS,MT,camps,SFW,FALSE,-113.224,45.871
Fishtrap Lake,MT,camps,NF,FALSE,-115.203,47.861
Flat Lake- Lake Fort Peck,MT,camps,COE,FALSE,-106.372,48.017
Flint Creek,MT,camps,NF,FALSE,-113.305,46.237
Floodplain- Lake Fort Peck,MT,camps,COE,FALSE,-106.429,48.034
Forest Grove FAS,MT,camps,SFW,FALSE,-114.762,47.077
Forks FAS,MT,camps,SFW,FALSE,-114.701,46.926
Fort Belknap Tourism Office,MT,camps,CP,FALSE,-108.756,48.483
Fort Harrison RV Military - National Guard,MT,camps,MIL,FALSE,-112.108,46.624
Fourchette Creek- Lake Fort Peck,MT,camps,COE,FALSE,-107.661,47.673
Fourth Of July,MT,camps,NF,FALSE,-113.065,45.662
Fox Creek,MT,camps,NF,FALSE,-109.833,44.974
Fresno Beach - Fresno Reservoir - USBR,MT,camps,BOR,FALSE,-109.96,48.598
Fresno Tailwater FAS,MT,camps,SFW,FALSE,-109.942,48.599
Garnet Ghost Town Dispersed,MT,camps,BLM,FALSE,-113.335,46.825
Gateway Military - Malmstrom AFB,MT,camps,MIL,FALSE,-111.205,47.501
Gipsy Lake,MT,camps,NF,FALSE,-111.212,46.501
Glasgow Base Pond FAS,MT,camps,SFW,FALSE,-106.577,48.448
Glen FAS,MT,camps,SFW,FALSE,-112.667,45.469
Gold Creek,MT,camps,NF,FALSE,-113.903,46.398
Gold Rush,MT,camps,NF,FALSE,-115.312,47.523
Grant Marsh FAS,MT,camps,SFW,FALSE,-107.591,45.845
Grasshopper,MT,camps,NF,FALSE,-113.121,45.452
Grasshopper,MT,camps,NF,FALSE,-110.748,46.544
Graves Bay,MT,camps,NF,FALSE,-113.81,48.127
Great Northern Fair and Campgrounds,MT,camps,CP,FALSE,-109.71,48.556
Greek Creek,MT,camps,NF,FALSE,-111.181,45.38
Greenough Lake,MT,camps,NF,FALSE,-109.413,45.056
Greenwood Bottoms FAS,MT,camps,SFW,FALSE,-112.837,45.778
Grey Bear FAS,MT,camps,SFW,FALSE,-110.067,45.787
Greycliff FAS,MT,camps,SFW,FALSE,-111.515,45.705
Grizzly,MT,camps,NF,FALSE,-113.66,46.574
Halfmoon,MT,camps,NF,FALSE,-110.238,46.041
Handkerchief Lake,MT,camps,NF,FALSE,-113.824,48.142
Hannon Memorial FAS,MT,camps,SFW,FALSE,-114.141,45.974
Harpers Lake FAS,MT,camps,SFW,FALSE,-113.389,47.022
Harrison Lake FAS,MT,camps,SFW,FALSE,-111.707,45.699
Harry Morgan FAS,MT,camps,SFW,FALSE,-113.099,46.98
Harrys Flat,MT,camps,NF,FALSE,-113.751,46.537
Hay Canyon,MT,camps,NF,FALSE,-110.3,46.799
Hell Creek State Park,MT,camps,SP,FALSE,-106.887,47.617
Hells Canyon,MT,camps,NF,FALSE,-110.214,45.362
Hicks Park,MT,camps,NF,FALSE,-110.239,45.298
Hill County Beaver Creek Park,MT,camps,CP,FALSE,-109.658,48.243
Hilltop,MT,camps,NF,FALSE,-111.561,44.796
Holiday Spring,MT,camps,NF,FALSE,-105.974,45.638
Holland Lake,MT,camps,NF,FALSE,-113.617,47.446
Holter Lake State Rec Area,MT,camps,SP,FALSE,-111.988,46.993
Home Gulch,MT,camps,NF,FALSE,-112.725,47.616
Hood Creek,MT,camps,NF,FALSE,-110.968,45.485
Hooper Park,MT,camps,CP,FALSE,-112.671,46.955
Horseshoe Bend - Bighorn Canyon National Rec Area,MT,camps,NP,FALSE,-108.266,44.962
Horsethief Station FAS,MT,camps,SFW,FALSE,-109.229,45.235
Howard Lake,MT,camps,NF,FALSE,-115.531,48.101
Hyalite Below Dam Camping,MT,camps,NF,FALSE,-110.982,45.489
Indian Creek,MT,camps,NF,FALSE,-114.763,45.789
Indian Fort FAS,MT,camps,SFW,FALSE,-109.55,45.715
Indian Hill,MT,camps,NF,FALSE,-110.285,46.815
Indian Trees,MT,camps,NF,FALSE,-113.953,45.756
Initial Creek,MT,camps,NF,FALSE,-109.954,45.404
Intake Dam FAS,MT,camps,SFW,FALSE,-104.523,47.282
Island Area - Lake Elwell - USBR,MT,camps,BOR,FALSE,-111.092,48.318
Island Lake FAS,MT,camps,SFW,FALSE,-114.975,48.236
Itch - Kep - Pe City Park,MT,camps,CP,FALSE,-109.246,45.627
James Kipp,MT,camps,BLM,FALSE,-108.689,47.628
Jaycee West City Park,MT,camps,CP,FALSE,-104.724,47.108
Jellison Place,MT,camps,NF,FALSE,-110.071,46.673
Jennings Camp,MT,camps,NF,FALSE,-113.82,45.896
Jimmy Joe,MT,camps,NF,FALSE,-109.601,45.234
Johnsrud Park FAS,MT,camps,SFW,FALSE,-113.678,46.917
Judith Landing,MT,camps,BLM,FALSE,-109.626,47.744
Judith River State WMA,MT,camps,SFW,FALSE,-110.305,46.886
Judith Station,MT,camps,NF,FALSE,-110.29,46.848
Jumping Creek,MT,camps,NF,FALSE,-110.785,46.764
Kading,MT,camps,NF,FALSE,-112.481,46.429
Kamloops Terrace,MT,camps,NF,FALSE,-115.159,48.902
Kiehns Bay - Fresno Reservoir -  USBR,MT,camps,BOR,FALSE,-109.956,48.614
Kilbrennan Lake,MT,camps,NF,FALSE,-115.889,48.597
Kings Hill,MT,camps,NF,FALSE,-110.697,46.842
Kintla Lake - Glacier National Park,MT,camps,NP,FALSE,-114.346,48.936
Kiwanis Park - Lewiston,MT,camps,CP,FALSE,-109.46,47.055
Kreis Pond,MT,camps,NF,FALSE,-114.421,47.102
Kremlin - Fresno Reservoir - USBR,MT,camps,BOR,FALSE,-109.992,48.634
Ladysmith,MT,camps,NF,FALSE,-112.405,46.251
Lake Alva,MT,camps,NF,FALSE,-113.582,47.325
Lake Como,MT,camps,NF,FALSE,-114.236,46.069
Lake Creek,MT,camps,NF,FALSE,-115.49,48.039
Lake Frances City Park Campground,MT,camps,CP,FALSE,-112.26,48.301
Lake Inez,MT,camps,NF,FALSE,-113.569,47.295
Lake Mary Ronan State Park,MT,camps,SP,FALSE,-114.383,47.927
Lake Shel - oole City Park,MT,camps,CP,FALSE,-111.855,48.52
Lakeside  (Old Alva),MT,camps,NF,FALSE,-113.576,47.307
Lakeview,MT,camps,NF,FALSE,-113.806,48.219
Langohr,MT,camps,NF,FALSE,-111.015,45.533
Lantis Spring,MT,camps,NF,FALSE,-104.177,45.631
Lee Creek,MT,camps,NF,FALSE,-114.536,46.706
Lewis and Clark Caverns State Park,MT,camps,SP,FALSE,-111.851,45.823
Lichen Cliff FAS,MT,camps,SFW,FALSE,-112.122,46.939
Lid Creek,MT,camps,NF,FALSE,-113.908,48.286
Limber Pine,MT,camps,NF,FALSE,-109.408,45.059
Lindbergh Lake,MT,camps,NF,FALSE,-113.721,47.407
Lions - Scobey,MT,camps,CP,FALSE,-105.42,48.793
Little Joe,MT,camps,NF,FALSE,-113.091,45.556
Little Therriault Lake,MT,camps,NF,FALSE,-114.889,48.944
Loch Leven FAS,MT,camps,SFW,FALSE,-110.624,45.457
Lodgepole,MT,camps,NF,FALSE,-113.275,46.213
Lodgepole,MT,camps,NF,FALSE,-113.071,45.648
Log Gulch,MT,camps,BLM,FALSE,-111.942,46.961
Logan State Park,MT,camps,SP,FALSE,-115.067,48.033
Logging Creek,MT,camps,NF,FALSE,-111.009,47.101
Lolo Creek,MT,camps,NF,FALSE,-114.385,46.776
Lonesomehurst,MT,camps,NF,FALSE,-111.231,44.736
Loon Lake,MT,camps,NF,FALSE,-115.672,48.598
Lost Creek State Park,MT,camps,SP,FALSE,-113.004,46.21
Lost Johnny,MT,camps,NF,FALSE,-113.968,48.306
Lost Johnny Point,MT,camps,NF,FALSE,-113.963,48.31
Lowland,MT,camps,NF,FALSE,-112.506,46.139
M - K,MT,camps,NF,FALSE,-109.43,45.038
Macnab Pond,MT,camps,NF,FALSE,-104.433,45.836
Madison River,MT,camps,NF,FALSE,-111.575,44.88
Magruder Crossing,MT,camps,NF,FALSE,-114.758,45.736
Maidenrock FAS,MT,camps,SFW,FALSE,-112.703,45.653
Makoshika State Park,MT,camps,SP,FALSE,-104.71,47.09
Mallards Landing FAS,MT,camps,SFW,FALSE,-107.726,45.521
Mallards Rest FAS,MT,camps,SFW,FALSE,-110.622,45.484
Manuel Lisa FAS,MT,camps,SFW,FALSE,-107.465,46.144
Many Glacier - Glacier National Park,MT,camps,NP,FALSE,-113.674,48.798
Many Pines,MT,camps,NF,FALSE,-110.691,46.898
Marten Creek,MT,camps,NF,FALSE,-115.749,47.882
Martin Creek,MT,camps,NF,FALSE,-113.722,45.932
Martinsdale Reservoir FAS,MT,camps,SFW,FALSE,-110.279,46.45
May Creek,MT,camps,NF,FALSE,-113.783,45.651
McGillivray,MT,camps,NF,FALSE,-115.3,48.489
McGregor Lake,MT,camps,NF,FALSE,-114.903,48.033
McGuire Creek - Lake Fort Peck,MT,camps,COE,FALSE,-106.171,47.585
McGuire Creek- Lake Fort Peck,MT,camps,COE,FALSE,-106.231,47.627
Meadow Lake FAS,MT,camps,SFW,FALSE,-111.708,45.443
Medicine Rocks State Park,MT,camps,SP,FALSE,-104.469,46.045
Medicine Tree FAS,MT,camps,SFW,FALSE,-113.495,46.702
Mid Canon FAS,MT,camps,SFW,FALSE,-111.885,47.125
Mill Creek,MT,camps,NF,FALSE,-112.068,45.477
Mill Falls,MT,camps,NF,FALSE,-112.776,47.859
Miner Lake,MT,camps,NF,FALSE,-113.579,45.323
Missoula Lake,MT,camps,NF,FALSE,-115.115,47.06
Missouri Headwaters State Park,MT,camps,SP,FALSE,-111.498,45.924
Mono Creek,MT,camps,NF,FALSE,-113.079,45.535
Montana Gulch,MT,camps,BLM,FALSE,-108.633,47.898
Monture Creek,MT,camps,NF,FALSE,-113.145,47.123
Monture Creek FAS,MT,camps,SFW,FALSE,-113.22,47.037
Moore Lake,MT,camps,NF,FALSE,-115.249,47.182
Moose Creek,MT,camps,NF,FALSE,-112.256,46.526
Moose Creek,MT,camps,NF,FALSE,-110.875,46.836
Moose Creek Flat,MT,camps,NF,FALSE,-111.172,45.355
Moose Lake,MT,camps,NF,FALSE,-114.391,48.629
Moraine FAS,MT,camps,SFW,FALSE,-109.755,45.464
Mormon Gulch,MT,camps,NF,FALSE,-112.362,46.257
Mortimer Gulch,MT,camps,NF,FALSE,-112.77,47.61
Mountain Palace FAS,MT,camps,SFW,FALSE,-111.823,47.162
Murray Bay,MT,camps,NF,FALSE,-113.813,48.268
Mussigbrod,MT,camps,NF,FALSE,-113.609,45.791
Myers Bridge FAS,MT,camps,SFW,FALSE,-107.341,46.255
Nelson Creek - Fort Peck Lake,MT,camps,COE,FALSE,-106.226,47.558
Nelson Reservoir - USBR,MT,camps,BOR,FALSE,-107.532,48.493
Newlan Creek Reservoir FAS,MT,camps,SFW,FALSE,-110.924,46.643
Nilan Reservoir FAS,MT,camps,SFW,FALSE,-112.521,47.473
Ninemile Prairie FAS,MT,camps,SFW,FALSE,-113.504,46.944
North Bootlegger - Lake Elwell - USBR,MT,camps,BOR,FALSE,-111.329,48.36
North Crow Creek,MT,camps,BLM,FALSE,-114.015,47.578
North Dickey Lake,MT,camps,NF,FALSE,-114.833,48.719
North Shore,MT,camps,NF,FALSE,-115.631,47.861
Norton,MT,camps,NF,FALSE,-113.669,46.588
Notch Bottom FAS,MT,camps,SFW,FALSE,-112.565,45.437
Orofino,MT,camps,NF,FALSE,-112.609,46.259
Otter Creek FAS,MT,camps,SFW,FALSE,-109.914,45.854
Painted Rocks State Park,MT,camps,SP,FALSE,-114.302,45.682
Palisades,MT,camps,NF,FALSE,-109.308,45.172
Paradise FAS,MT,camps,SFW,FALSE,-110.637,45.42
Park Lake,MT,camps,NF,FALSE,-112.169,46.443
Parkside,MT,camps,NF,FALSE,-109.404,45.062
Peck Gulch,MT,camps,NF,FALSE,-115.308,48.725
Pelican FAS,MT,camps,SFW,FALSE,-109.771,45.758
Pelican Point FAS,MT,camps,SFW,FALSE,-111.773,47.197
Pete Creek,MT,camps,NF,FALSE,-115.767,48.831
Peters Creek,MT,camps,NF,FALSE,-113.644,48.058
Petty Creek FAS,MT,camps,SFW,FALSE,-114.445,46.991
Philipsburg Bay,MT,camps,NF,FALSE,-113.288,46.206
Pigeon Creek,MT,camps,NF,FALSE,-112.4,45.801
Pine Creek,MT,camps,NF,FALSE,-110.525,45.498
Pine Grove,MT,camps,NF,FALSE,-109.643,45.276
Piney,MT,camps,NF,FALSE,-113.306,46.196
Pishkun Reservoir FAS,MT,camps,SFW,FALSE,-112.478,47.694
Placid Lake State Park,MT,camps,SP,FALSE,-113.503,47.12
Pompeys Pillar FAS,MT,camps,SFW,FALSE,-108.005,45.996
Potosi,MT,camps,NF,FALSE,-111.911,45.573
Powder River Depot FAS,MT,camps,SFW,FALSE,-105.433,46.743
Prewett Creek FAS,MT,camps,SFW,FALSE,-111.827,47.171
Price Creek,MT,camps,NF,FALSE,-113.088,45.473
Prickly Pear FAS,MT,camps,SFW,FALSE,-112.123,46.93
Quartz Creek - Glacier National Park,MT,camps,NP,FALSE,-114.225,48.722
Quartz Flat,MT,camps,NF,FALSE,-114.765,47.075
Racetrack,MT,camps,NF,FALSE,-112.937,46.281
Rainbow Point,MT,camps,NF,FALSE,-111.177,44.778
Rainy Lake,MT,camps,NF,FALSE,-113.589,47.337
Rattin,MT,camps,NF,FALSE,-109.32,45.09
Raynolds Pass FAS,MT,camps,SFW,FALSE,-111.487,44.827
Red Cliff,MT,camps,NF,FALSE,-111.241,45.173
Red Meadow Lake,MT,camps,NF,FALSE,-114.561,48.754
Red Mountain,MT,camps,BLM,FALSE,-111.57,45.605
Red Shale,MT,camps,NF,FALSE,-106.147,45.569
Red Top,MT,camps,NF,FALSE,-115.919,48.761
Reservoir Lake,MT,camps,NF,FALSE,-113.454,45.122
