"place_id","name","owner","eco_id","eco_name","states","acres","facets","veg","footprint","gap_min","gap_max","national_rank","ecoregion_rank","score_veg","score_facet_pct_eco","score_evt_pct_eco","score_intact","score_mgmt","score_desig","landscape_score","selection_score","landform_diff_min","veg_diff_min","combined_diff_50_50","complementarity_acres","quality_cutoff_rank","candidate_pool_size","weight_complementarity","weight_facets","weight_veg","weight_intact","weight_facet_pct_eco","weight_evt_pct_eco","weight_mgmt","weight_desig","run_id","run_ts","run_label","rank_top1000"
"2894","Wild and Scenic Rivers - Scenic - Ozark National Forest","UFS",17018,"Ozarks","AR","10044","15","14","0.117",2,2,"3707","19","22.4","22.5","21.4","84.0",90,0,"49.01","52.55","32.8","2.6","17.7","17.7",23,113,"0.20","5","5","30","20","20","15","5","728","2026-03-24 16:58:56.934729","iterative_landform_veg_top_pct_floor_v2","854"
"6731","Yellowwood State Forest","SNR",17011,"Interior Low Plateau","IN","8807","27","7","0.189",2,2,"4387","13","10.3","39.0","10.6","74.1",90,0,"46.92","47.70","6.2","1.5","3.9","3.9",16,76,"0.20","5","5","30","20","20","15","5","670","2026-03-24 16:54:45.235236","iterative_landform_veg_top_pct_floor_v2","855"
"5951","Apalachicola River Water Management Area","REG",17032,"East Gulf Coastal Plain","FL","36222","14","20","0.077",3,3,"4619","15","32.8","13.8","23.0","89.4",65,0,"45.95","46.27","1.4","1.7","1.6","1.6",15,75,"0.20","5","5","30","20","20","15","5","681","2026-03-24 16:55:34.954815","iterative_landform_veg_top_pct_floor_v2","856"
"7305","Big Lake","SFW",17013,"Mississippi River Alluvial Plain","AR, MO","10803","7","8","0.060",2,2,"4951","16","12.1","6.8","5.9","91.8",90,0,"44.36","45.24","4.5","4.3","4.4","4.4",16,80,"0.20","5","5","30","20","20","15","5","696","2026-03-24 16:56:39.375975","iterative_landform_veg_top_pct_floor_v2","857"
"7134","Lake Okeechobee Sanctuaries","STL",17033,"Florida Peninsula","FL","17546","14","5","0.157",1,1,"5062","13","6.9","16.9","5.7","78.5",100,0,"43.80","44.64","6.9","1.5","4.2","4.2",23,112,"0.20","5","5","30","20","20","15","5","669","2026-03-24 16:54:40.747955","iterative_landform_veg_top_pct_floor_v2","858"
"900223","Grand Staircase-Escalante - Grand Staircase Unit - Paria River District Office","BLM",17091,"Colorado Plateau","UT","200621","64","28","0.015",1,2,"113","12","46.6","26.6","31.1","97.9",100,75,"63.82","64.68","7.4","1.1","4.3","4.3",33,161,"0.20","5","5","30","20","20","15","5","663","2026-03-24 16:54:13.777996","iterative_landform_veg_top_pct_floor_v2","859"
"3800","Ansel Adams Wilderness - Sierra National Forest","UFS",17043,"Sierra Nevada","CA","152080","66","25","0.004",1,1,"115","16","41.4","39.3","29.1","99.5",100,25,"63.74","64.54","5.9","2.1","4.0","4.0",28,140,"0.20","5","5","30","20","20","15","5","706","2026-03-24 16:57:22.192493","iterative_landform_veg_top_pct_floor_v2","860"
"1433","Hell Hole - Gila National Forest","UFS",17088,"Apache Highlands","AZ, NM","19528","42","19","0.023",1,1,"161","16","31.0","51.2","25.9","96.8",100,0,"62.20","64.84","8.6","17.7","13.2","13.2",23,115,"0.20","5","5","30","20","20","15","5","708","2026-03-24 16:57:30.954206","iterative_landform_veg_top_pct_floor_v2","861"
"1295","Circleville Mountain IRA - Fishlake National Forest","UFS",17047,"Utah High Plateaus","UT","24142","72","30","0.070",2,2,"180","15","50.0","33.5","50.2","90.4",90,0,"61.93","63.19","6.6","6.0","6.3","6.3",27,132,"0.20","5","5","30","20","20","15","5","725","2026-03-24 16:58:44.039322","iterative_landform_veg_top_pct_floor_v2","862"
"5632","Lake George Wild Forest","SDC",17016,"Northern Appalachian / Acadian","NY","20582","25","36","0.116",1,1,"206","13","60.3","36.5","51.1","84.1",100,0,"61.47","62.59","9.6","1.5","5.6","5.6",41,203,"0.20","5","5","30","20","20","15","5","724","2026-03-24 16:58:39.596227","iterative_landform_veg_top_pct_floor_v2","863"
"900001","0419020 - Ashley National Forest","UFS",17048,"Utah-Wyoming Rocky Mountains","UT","349882","87","36","0.060",2,2,"389","18","60.3","24.2","38.0","91.8",90,0,"59.00","61.18","6.1","15.6","10.9","10.9",62,309,"0.20","5","5","30","20","20","15","5","680","2026-03-24 16:55:30.382072","iterative_landform_veg_top_pct_floor_v2","864"
"930","Sycamore Canyon Wilderness - Coconino National Forest","UFS",17027,"Arizona-New Mexico Mountains","AZ","23968","42","26","0.005",1,1,"390","12","43.1","21.6","26.4","99.3",100,25,"58.99","61.39","17.5","6.4","12.0","12.0",24,119,"0.20","5","5","30","20","20","15","5","714","2026-03-24 16:57:56.735717","iterative_landform_veg_top_pct_floor_v2","865"
"900071","Boundary Peak IRA - Inyo National Forest","UFS",17093,"Great Basin","CA, NV","219112","70","29","0.003",1,2,"472","4","48.3","17.5","27.4","99.6",100,0,"58.28","59.18","3.8","5.2","4.5","4.5",69,343,"0.20","5","5","30","20","20","15","5","665","2026-03-24 16:54:22.308765","iterative_landform_veg_top_pct_floor_v2","866"
"5117","Little Dry Run NF Wilderness Area","FED",17021,"Southern Blue Ridge","VA","2857","23","9","0.134",1,1,"504","16","13.8","62.7","17.0","81.6",100,25,"58.00","58.44","4.3","0.0","2.2","2.2",20,97,"0.20","5","5","30","20","20","15","5","679","2026-03-24 16:55:26.055803","iterative_landform_veg_top_pct_floor_v2","867"
"722","Clear Creek Serpentine ACEC - Central Coast Field Office","BLM",17085,"California Central Coast","CA","27628","31","23","0.095",2,2,"502","16","37.9","24.1","47.8","87.0",90,25,"58.00","59.42","7.7","6.4","7.1","7.1",19,91,"0.20","5","5","30","20","20","15","5","730","2026-03-24 16:59:05.665572","iterative_landform_veg_top_pct_floor_v2","868"
"2713","Kingston Range Wilderness - Needles Field Office","BLM",17094,"Mojave Desert","CA","110289","34","21","0.001",1,1,"527","11","34.5","24.3","20.6","99.9",100,25,"57.89","59.59","14.3","2.7","8.5","8.5",36,176,"0.20","5","5","30","20","20","15","5","671","2026-03-24 16:54:49.683731","iterative_landform_veg_top_pct_floor_v2","869"
"1123","Mount Washington Wilderness - Deschutes National Forest","UFS",17049,"West Cascades","OR","13445","35","24","0.004",1,1,"584","18","39.7","11.0","31.6","99.5",100,25,"57.60","59.92","10.3","12.9","11.6","11.6",25,122,"0.20","5","5","30","20","20","15","5","666","2026-03-24 16:54:27.211357","iterative_landform_veg_top_pct_floor_v2","870"
"3394","Browns Canyon National Monument - Royal Gorge Field Office","BLM",17045,"Southern Rocky Mountains","CO","7430","30","18","0.039",1,1,"705","80","29.3","15.7","21.7","94.7",100,75,"56.95","62.23","43.8","9.0","26.4","26.4",114,570,"0.20","5","5","30","20","20","15","5","673","2026-03-24 16:54:58.689328","iterative_landform_veg_top_pct_floor_v2","871"
"900340","Malheur National Wildlife Refuge","FWS",17092,"Columbia Plateau","OR","181603","41","31","0.051",1,2,"759","13","51.7","10.5","27.0","93.0",100,50,"56.65","58.79","4.2","17.2","10.7","10.7",63,311,"0.20","5","5","30","20","20","15","5","729","2026-03-24 16:59:01.215959","iterative_landform_veg_top_pct_floor_v2","872"
"900201","Gathright Wildlife Management Area","SFW",17006,"Central Appalachian Forest","VA, WV","13359","33","18","0.048",2,2,"810","12","29.3","37.2","25.3","93.4",90,0,"56.42","56.94","5.1","0.0","2.6","2.6",47,233,"0.20","5","5","30","20","20","15","5","682","2026-03-24 16:55:39.192561","iterative_landform_veg_top_pct_floor_v2","873"
"2252","Hoodoo IRA - Lolo National Forest","UFS",17030,"Canadian Rocky Mountains","ID, MT","105017","40","23","0.009",2,2,"822","14","37.9","12.7","38.2","98.8",90,0,"56.35","57.09","4.8","2.6","3.7","3.7",39,192,"0.20","5","5","30","20","20","15","5","684","2026-03-24 16:55:48.05942","iterative_landform_veg_top_pct_floor_v2","874"
"4574","Snake River - Wallowa National Forest","UFS",17037,"Middle Rockies - Blue Mountains","OR","30429","60","32","0.054",2,2,"855","54","53.4","16.6","36.2","92.6",90,0,"56.23","60.03","17.0","20.9","19.0","19.0",92,460,"0.20","5","5","30","20","20","15","5","675","2026-03-24 16:55:08.153179","iterative_landform_veg_top_pct_floor_v2","875"
"2073","Split Rock WSA - Lander Field Office","BLM",17097,"Wyoming Basins","WY","14075","32","22","0.013",1,1,"984","17","36.2","13.4","29.3","98.2",100,0,"55.71","58.11","11.6","12.3","12.0","12.0",20,97,"0.20","5","5","30","20","20","15","5","692","2026-03-24 16:56:22.245868","iterative_landform_veg_top_pct_floor_v2","876"
"2564","Raider Basin - Modoc National Forest","UFS",17031,"East Cascades - Modoc Plateau","CA","6182","28","32","0.009",1,1,"1050","13","53.4","7.4","29.1","98.8",100,0,"55.40","57.16","5.3","12.3","8.8","8.8",23,113,"0.20","5","5","30","20","20","15","5","695","2026-03-24 16:56:35.033286","iterative_landform_veg_top_pct_floor_v2","877"
"5314","Kabetogama State Forest","SNR",17023,"Superior Mixed Forest","MN","4833","22","23","0.023",3,3,"1232","18","37.9","26.5","40.4","96.8",65,0,"54.68","56.22","12.2","3.2","7.7","7.7",39,192,"0.20","5","5","30","20","20","15","5","677","2026-03-24 16:55:17.361512","iterative_landform_veg_top_pct_floor_v2","878"
"2904","Beauty Mountain Wilderness - Palm Springs/S. Coast Field Office","BLM",17086,"California South Coast","CA","10664","33","17","0.079",1,1,"1328","20","27.6","15.2","30.1","89.2",100,25,"54.38","57.16","19.9","7.8","13.9","13.9",25,125,"0.20","5","5","30","20","20","15","5","672","2026-03-24 16:54:54.250259","iterative_landform_veg_top_pct_floor_v2","879"
"900109","Chuckwalla ACEC - Palm Springs/S. Coast Field Office","BLM",17095,"Sonoran Desert","CA","369572","17","14","0.026",1,2,"1375","19","22.4","12.9","24.5","96.4",100,25,"54.24","57.32","13.8","17.0","15.4","15.4",24,116,"0.20","5","5","30","20","20","15","5","712","2026-03-24 16:57:48.117797","iterative_landform_veg_top_pct_floor_v2","880"
"2153","Mill Creek IRA - Lassen National Forest","UFS",17035,"Klamath Mountains","CA","6576","28","27","0.054",2,2,"1723","22","44.8","12.5","32.4","92.6",90,0,"53.29","55.89","22.5","3.4","13.0","13.0",23,113,"0.20","5","5","30","20","20","15","5","727","2026-03-24 16:58:52.660618","iterative_landform_veg_top_pct_floor_v2","881"
"7489","Tiadaghton State Forest - Algerine Wild Area","SNR",17010,"High Allegheny Plateau","PA","4177","17","13","0.067",1,1,"1948","17","20.7","25.3","19.8","90.8",100,0,"52.76","54.20","14.0","0.3","7.2","7.2",33,163,"0.20","5","5","30","20","20","15","5","713","2026-03-24 16:57:52.441447","iterative_landform_veg_top_pct_floor_v2","882"
"900377","Newberry State Forest Area","SNR",17009,"Great Lakes","MI","330444","29","30","0.025",3,3,"2499","13","50.0","20.4","27.8","96.6",65,0,"51.69","52.63","5.4","4.0","4.7","4.7",44,219,"0.20","5","5","30","20","20","15","5","702","2026-03-24 16:57:04.873235","iterative_landform_veg_top_pct_floor_v2","883"
"6975","Fort Peck Recreation Area - UL Bend NWR","UNK",17072,"Northern Great Plains Steppe","MT","6654","28","14","0.020",1,1,"2530","18","22.4","12.8","14.8","97.3",100,0,"51.62","55.10","13.7","21.0","17.4","17.4",27,133,"0.20","5","5","30","20","20","15","5","674","2026-03-24 16:55:03.724221","iterative_landform_veg_top_pct_floor_v2","884"
"2436","Rockpile Mountain Wilderness - Mark Twain National Forest","UFS",17018,"Ozarks","MO","4236","15","9","0.088",1,1,"2895","14","13.8","22.5","13.3","87.9",100,25,"50.88","52.18","12.8","0.2","6.5","6.5",23,113,"0.20","5","5","30","20","20","15","5","728","2026-03-24 16:58:56.934729","iterative_landform_veg_top_pct_floor_v2","885"
"7916","Roper Island - Emily & Richardson Preyer Buckridge Coastal Reserve","STA",17036,"Mid-Atlantic Coastal Plain","NC","8959","7","10","0.010",1,1,"3030","15","15.5","12.4","13.0","98.6",100,0,"50.61","50.89","1.6","1.1","1.4","1.4",16,79,"0.20","5","5","30","20","20","15","5","690","2026-03-24 16:56:13.813486","iterative_landform_veg_top_pct_floor_v2","886"
"4034","Dugger Mountain Wilderness - Talladega National Forest","UFS",17008,"Cumberlands And Southern Ridge And Valley","AL","8947","17","6","0.099",1,1,"4040","16","8.6","18.6","6.7","86.4",100,25,"48.13","49.47","13.4","0.0","6.7","6.7",19,94,"0.20","5","5","30","20","20","15","5","709","2026-03-24 16:57:35.2992","iterative_landform_veg_top_pct_floor_v2","887"
"1641","Mogan Ridge IRA - Hoosier National Forest","UFS",17011,"Interior Low Plateau","IN","8019","15","8","0.136",2,2,"4678","16","12.1","21.6","12.3","81.3",90,0,"45.68","46.60","8.1","1.0","4.6","4.6",16,76,"0.20","5","5","30","20","20","15","5","670","2026-03-24 16:54:45.235236","iterative_landform_veg_top_pct_floor_v2","888"
"618","Cache River National Wildlife Refuge","FWS",17013,"Mississippi River Alluvial Plain","AR","35156","14","8","0.157",2,2,"4923","15","12.1","13.8","5.9","78.5",90,50,"44.48","45.02","4.3","1.0","2.7","2.7",16,80,"0.20","5","5","30","20","20","15","5","696","2026-03-24 16:56:39.375975","iterative_landform_veg_top_pct_floor_v2","889"
"2785","Alexander Springs Creek IRA - Ocala National Forest","UFS",17033,"Florida Peninsula","FL","2919","14","14","0.197",2,2,"5025","12","22.4","16.9","18.4","73.0",90,0,"43.96","44.30","3.1","0.3","1.7","1.7",23,112,"0.20","5","5","30","20","20","15","5","669","2026-03-24 16:54:40.747955","iterative_landform_veg_top_pct_floor_v2","890"
"1803","Wheeler Ridge - Inyo National Forest","UFS",17043,"Sierra Nevada","CA","13058","68","27","0.010",1,1,"134","17","44.8","40.5","31.5","98.6",100,0,"63.17","64.53","7.4","6.1","6.8","6.8",28,140,"0.20","5","5","30","20","20","15","5","706","2026-03-24 16:57:22.192493","iterative_landform_veg_top_pct_floor_v2","891"
"1003","Galiuro Wilderness - Coronado National Forest","UFS",17088,"Apache Highlands","AZ","77314","32","23","0.002",1,1,"136","13","37.9","38.9","31.7","99.7",100,25,"63.08","64.18","3.4","7.5","5.5","5.5",23,115,"0.20","5","5","30","20","20","15","5","708","2026-03-24 16:57:30.954206","iterative_landform_veg_top_pct_floor_v2","892"
"528","Bryce Canyon National Park","NPS",17091,"Colorado Plateau","UT","35915","54","29","0.067",1,1,"167","17","48.3","22.4","32.2","90.8",100,100,"62.12","64.08","6.4","13.1","9.8","9.8",33,161,"0.20","5","5","30","20","20","15","5","663","2026-03-24 16:54:13.777996","iterative_landform_veg_top_pct_floor_v2","893"
